INCIDENT_ID;DATE;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;X_11;X_12;X_13;X_14;X_15;MULTIPLE_OFFENSE
CR_22885;20/3/1994;0;37;37;0;0;2;7;0;5;1;316;1;103;29;34;1
CR_83822;3/7/2002;0;4;4;6;5;4;2;0;5;1;174;0;112;93;23;1
CR_124210;7/10/2007;0;33;32;2;1;7;1;0;5;1;174;0;103;29;43;1
CR_10298;15/9/1992;0;45;45;10;3;3;5;1;2;1;249;1;109;142;34;1
CR_44643;6/8/1997;1;22;22;7;3;15;10;1;2;1;316;1;112;142;34;1
CR_18091;23/5/1993;1;49;49;6;5;15;10;0;5;1;174;1;103;93;34;1
CR_158944;23/7/2012;0;36;34;2;1;1;0;0;5;2;174;0;18;93;46;1
CR_129445;20/3/2008;0;16;15;0;0;5;6;0;5;1;174;0;92;93;43;1
CR_189713;4/3/2017;5;36;34;2;1;13;18;1;5;1;174;;92;29;43;1
CR_148642;26/1/2011;3;4;4;6;5;18;13;1;2;1;249;1;2;107;34;1
CR_174952;6/10/2015;0;24;24;0;0;8;3;1;6;1;218;0;72;142;48;1
CR_179239;27/6/2016;0;4;4;6;5;2;7;2;2;1;303;1;72;62;34;1
CR_97995;22/4/2004;0;4;4;6;5;5;6;1;6;1;316;1;72;29;34;1
CR_78814;21/5/2001;0;33;32;2;1;6;4;1;6;1;249;1;112;29;34;1
CR_51970;2/8/1998;0;21;23;4;1;4;2;1;6;1;316;1;88;80;34;1
CR_54359;24/6/1998;1;36;34;2;1;15;10;1;6;1;249;1;92;29;34;1
CR_154940;8/8/2012;0;4;4;6;5;6;4;0;5;1;174;0;18;133;46;1
CR_194600;28/1/2018;1;22;22;7;3;15;10;1;6;1;174;1;103;140;34;1
CR_127396;15/10/2008;0;4;4;6;5;7;1;0;5;1;174;1;103;93;34;1
CR_131277;12/12/2008;0;29;29;9;0;3;5;2;6;1;249;1;92;107;34;1
CR_89236;10/4/2002;0;47;48;7;3;3;5;1;5;1;174;0;112;29;23;1
CR_14164;17/11/1993;0;24;24;0;0;5;6;1;6;1;249;1;103;77;34;1
CR_86537;15/8/2002;0;31;36;9;0;8;3;0;5;1;328;0;72;0;34;1
CR_143318;21/2/2010;0;8;7;7;3;5;6;3;2;1;102;1;72;62;34;1
CR_121744;28/5/2007;0;15;14;3;5;4;2;1;5;1;249;1;103;103;34;1
CR_74888;22/2/2001;0;4;4;6;5;2;7;3;6;1;316;1;112;14;34;1
CR_34956;3/12/1996;0;9;10;7;3;7;1;3;2;1;303;1;72;142;34;1
CR_83719;17/4/2002;0;4;4;6;5;2;7;0;5;1;174;0;2;93;23;1
CR_196866;12/8/2018;0;37;37;0;0;3;5;1;2;1;127;1;103;29;34;1
CR_3578;2/4/1991;0;39;39;6;5;4;2;3;6;1;0;1;72;107;34;1
CR_32224;15/5/1996;0;3;2;3;5;1;0;1;5;1;249;1;24;93;34;1
CR_170487;1/7/2014;0;36;34;2;1;1;0;1;5;1;316;1;103;80;34;1
CR_9041;14/9/1992;0;36;34;2;1;7;1;0;6;1;249;1;92;29;34;1
CR_109744;4/10/2005;0;33;32;2;1;5;6;0;5;1;174;0;112;29;43;1
CR_126251;9/9/2007;0;45;45;10;3;3;5;0;5;1;174;0;18;133;46;1
CR_193264;17/6/2018;0;7;8;7;3;2;7;1;2;1;316;1;12;140;34;1
CR_84575;7/4/2002;0;14;17;9;0;5;6;0;5;1;174;0;98;124;0;1
CR_146293;15/4/2010;0;36;34;2;1;1;0;2;3;1;316;1;103;130;34;1
CR_54686;6/4/1998;0;36;34;2;1;1;0;0;5;1;174;0;103;93;43;1
CR_87181;2/9/2002;0;35;30;3;5;1;0;0;5;2;174;2;103;29;34;1
CR_124876;25/9/2007;0;36;34;2;1;1;0;0;5;1;174;0;92;93;43;1
CR_33911;26/1/1996;0;4;4;6;5;2;7;1;2;1;316;1;2;62;34;1
CR_187514;6/4/2017;0;21;23;4;1;2;7;0;5;1;174;1;103;93;34;1
CR_126243;16/5/2007;0;45;45;10;3;3;5;7;2;1;249;1;103;80;34;1
CR_179114;25/3/2016;1;4;4;6;5;15;10;1;6;1;249;1;72;29;34;1
CR_167301;19/7/2014;0;4;4;6;5;6;4;1;6;1;316;1;109;130;34;1
CR_192308;7/10/2018;0;4;4;6;5;1;0;2;5;1;0;1;72;62;34;1
CR_5249;1/9/1992;0;9;10;7;3;3;5;1;5;1;249;1;59;103;34;1
CR_123414;1/4/2007;0;25;25;9;0;7;1;1;5;2;174;0;103;142;0;1
CR_89785;14/9/2003;0;3;2;3;5;3;5;1;6;1;249;1;103;29;34;1
CR_57736;4/4/1999;0;4;4;6;5;6;4;0;5;1;174;0;18;93;46;1
CR_33060;8/11/1996;0;4;4;6;5;1;0;1;5;1;249;1;103;29;34;1
CR_55312;12/8/1998;0;38;38;10;3;7;1;2;6;2;21;2;98;29;34;0
CR_105725;12/11/2005;0;4;4;6;5;4;2;0;5;2;249;2;103;29;34;1
CR_182908;19/10/2016;0;37;37;0;0;7;1;1;6;1;325;1;92;115;34;1
CR_172302;21/10/2014;0;49;49;6;5;2;7;1;6;1;313;0;48;0;0;1
CR_10432;17/10/1992;0;45;45;10;3;1;0;1;2;1;316;1;72;142;34;1
CR_178595;4/11/2016;0;4;4;6;5;2;7;1;6;2;316;2;114;129;34;1
CR_46090;19/6/1997;0;33;32;2;1;6;4;1;2;2;249;2;98;77;34;1
CR_132603;30/6/2008;0;36;34;2;1;1;0;0;5;1;316;1;92;93;34;1
CR_38394;8/4/1996;0;35;30;3;5;2;7;3;6;1;0;1;98;119;34;1
CR_158658;30/4/2012;1;36;34;2;1;15;10;0;5;2;174;0;92;93;43;1
CR_125962;8/7/2007;0;44;44;1;3;2;7;1;6;1;249;1;24;93;34;1
CR_60913;8/12/1999;0;24;24;0;0;7;1;1;6;1;249;1;72;29;34;1
CR_1715;16/6/1991;0;33;32;2;1;7;1;2;6;1;249;1;103;29;34;1
CR_135107;1/1/2009;1;2;3;10;3;12;16;1;6;1;0;1;103;62;34;1
CR_154702;21/7/2012;1;4;4;6;5;15;10;1;6;1;249;1;103;29;34;1
CR_31480;4/5/1995;0;45;45;10;3;3;5;0;5;1;174;0;112;29;43;1
CR_129478;6/9/2008;7;16;15;0;0;9;8;0;5;1;174;1;112;29;34;1
CR_107596;8/4/2005;0;21;23;4;1;2;7;0;5;1;174;1;72;93;34;1
CR_196792;10/5/2018;0;37;37;0;0;6;4;2;6;1;313;0;116;138;0;1
CR_134432;4/3/2008;1;47;48;7;3;15;10;1;2;1;249;1;112;29;34;1
CR_118402;1/6/2006;0;43;43;9;0;5;6;1;0;1;316;1;103;142;34;1
CR_60502;18/9/1999;1;22;22;7;3;15;10;1;2;1;174;1;103;142;34;1
CR_190456;10/11/2017;1;42;42;7;3;11;17;2;2;1;316;1;103;115;34;1
CR_85744;23/11/2002;0;24;24;0;0;5;6;0;5;1;277;0;72;93;34;1
CR_98911;13/6/2004;0;7;8;7;3;2;7;1;5;1;0;1;72;62;34;1
CR_116988;7/6/2006;0;33;32;2;1;8;3;1;6;1;249;1;112;93;34;1
CR_108683;5/10/2005;0;25;25;9;0;6;4;1;5;4;249;4;112;29;34;1
CR_187307;2/11/2017;0;21;23;4;1;5;6;0;5;4;174;4;103;93;34;1
CR_179421;10/12/2016;0;4;4;6;5;5;6;1;6;1;316;1;72;128;34;1
CR_9506;28/12/1992;0;38;38;10;3;3;5;0;5;6;179;3;103;142;36;0
CR_142685;16/3/2010;7;4;4;6;5;9;8;0;5;1;174;0;112;80;23;1
CR_157955;18/7/2012;0;33;32;2;1;8;3;1;6;1;249;1;92;29;34;1
CR_96286;18/4/2003;0;45;45;10;3;1;0;0;5;1;127;1;103;29;34;1
CR_87366;2/4/2002;0;36;34;2;1;1;0;5;2;1;0;1;92;142;34;1
CR_113238;29/5/2006;0;4;4;6;5;2;7;1;6;1;0;1;72;29;34;1
CR_48750;30/4/1997;0;50;51;0;0;6;4;1;1;1;316;1;112;142;34;1
CR_129400;19/9/2008;0;15;14;3;5;4;2;0;5;1;174;0;18;93;0;1
CR_65439;24/12/2000;0;4;4;6;5;1;0;0;5;1;174;0;42;119;0;1
CR_147275;20/8/2010;0;44;44;1;3;8;3;1;5;1;174;0;59;62;23;1
CR_60651;8/4/1999;1;24;24;0;0;11;17;2;6;1;316;1;103;29;34;1
CR_96900;15/2/2003;0;49;49;6;5;2;7;1;6;1;316;1;72;62;34;1
CR_159178;27/4/2012;0;36;34;2;1;6;4;1;6;1;316;1;92;62;34;1
CR_194291;23/6/2018;0;21;23;4;1;7;1;1;6;1;249;1;109;14;34;1
CR_76761;8/5/2001;0;21;23;4;1;8;3;0;5;1;174;0;112;29;0;1
CR_139227;21/9/2009;0;33;32;2;1;5;6;0;5;1;127;0;112;93;43;1
CR_91043;4/4/2003;0;4;4;6;5;1;0;1;6;1;0;1;72;103;34;1
CR_172841;1/6/2015;1;4;4;6;5;15;10;2;2;1;0;1;72;80;34;1
CR_43956;13/8/1997;3;19;19;1;3;9;8;1;6;1;316;1;2;29;34;1
CR_159672;9/3/2012;0;42;42;7;3;9;8;1;5;1;174;0;111;29;23;1
CR_86677;27/11/2002;0;33;32;2;1;7;1;0;5;1;249;1;72;29;34;1
CR_59650;7/5/1999;0;16;15;0;0;1;0;0;5;1;316;1;103;29;34;1
CR_184017;18/11/2016;1;49;49;6;5;15;10;2;5;1;174;0;110;29;23;1
CR_140770;7/11/2009;7;44;44;1;3;9;8;1;5;1;174;0;103;62;23;1
CR_27859;6/8/1995;7;22;22;7;3;9;8;0;5;1;174;0;112;93;23;1
CR_129153;3/2/2008;7;8;7;7;3;9;8;0;5;1;174;0;112;93;23;1
CR_14686;22/8/1993;0;33;32;2;1;6;4;0;5;1;174;0;18;93;46;1
CR_66869;8/1/2000;0;8;7;7;3;8;3;0;5;1;174;1;103;93;34;1
CR_7491;2/5/1992;0;33;32;2;1;8;3;0;5;1;0;1;72;142;34;1
CR_185415;8/9/2017;0;4;4;6;5;4;2;0;5;1;249;1;111;62;34;1
CR_161262;18/9/2013;1;4;4;6;5;15;10;1;6;1;174;0;109;14;0;1
CR_79654;17/9/2001;1;36;34;2;1;15;10;0;5;2;174;1;92;93;9;0
CR_156957;19/11/2012;1;24;24;0;0;16;12;1;5;1;74;1;103;133;34;1
CR_158391;14/10/2012;0;33;32;2;1;5;6;0;5;1;127;0;18;93;46;1
CR_116948;18/10/2006;0;33;32;2;1;7;1;0;5;1;316;1;72;130;34;1
CR_45486;11/10/1997;0;25;25;9;0;6;4;0;6;3;0;3;72;14;34;1
CR_127420;3/3/2008;0;4;4;6;5;3;5;0;5;1;249;1;72;142;34;1
CR_169059;23/12/2014;0;21;23;4;1;2;7;1;2;1;0;1;72;103;34;1
CR_20454;3/9/1994;0;24;24;0;0;6;4;1;2;1;316;1;102;142;34;1
CR_52068;3/2/1998;0;21;23;4;1;2;7;1;6;1;249;1;112;62;34;1
CR_25178;2/6/1995;0;4;4;6;5;1;0;0;5;2;179;1;103;93;34;0
CR_142547;8/9/2010;0;4;4;6;5;3;5;0;5;1;174;1;72;93;34;1
CR_196035;29/11/2018;0;33;32;2;1;7;1;0;5;1;174;;111;93;43;1
CR_148618;25/7/2011;0;4;4;6;5;4;2;0;5;1;174;1;103;103;34;1
CR_56806;6/1/1999;0;3;2;3;5;7;1;0;6;2;174;2;103;93;34;1
CR_97238;8/12/2004;0;3;2;3;5;1;0;1;6;1;0;1;72;29;34;1
CR_166698;23/7/2013;0;49;49;6;5;2;7;1;2;1;249;1;72;0;34;1
CR_42378;14/9/1997;0;4;4;6;5;1;0;2;6;1;174;1;98;130;34;1
CR_73425;8/5/2001;0;4;4;6;5;1;0;1;6;1;316;1;116;62;34;1
CR_65663;12/1/2000;0;4;4;6;5;4;2;1;6;2;192;0;18;53;46;0
CR_118407;7/5/2006;0;43;43;9;0;5;6;1;6;1;316;1;103;142;34;1
CR_191540;12/1/2017;0;49;49;6;5;2;7;1;6;3;200;2;83;111;34;0
CR_127371;20/10/2008;0;3;2;3;5;2;7;3;2;1;303;1;72;62;34;1
CR_22454;3/1/1994;1;36;34;2;1;15;10;0;5;1;174;1;92;93;34;1
CR_48521;8/5/1997;0;47;48;7;3;6;4;1;5;1;174;1;98;80;34;1
CR_116901;26/3/2006;0;33;32;2;1;5;6;0;5;1;249;1;72;93;34;1
CR_94126;7/8/2003;0;33;32;2;1;7;1;0;5;1;249;1;103;29;34;1
CR_97421;28/6/2004;0;4;4;6;5;3;5;2;6;2;303;2;72;62;34;1
CR_151366;3/6/2011;0;25;25;9;0;3;5;1;2;1;316;1;103;62;34;1
CR_113361;1/12/2006;1;4;4;6;5;15;10;1;6;2;249;2;103;29;34;1
CR_135310;3/12/2009;0;3;2;3;5;2;7;0;5;1;174;0;18;93;46;1
CR_82187;1/3/2002;0;3;2;3;5;4;2;1;6;2;249;2;98;80;34;1
CR_176127;12/4/2015;1;36;34;2;1;15;10;1;5;1;174;0;92;93;0;1
CR_138049;2/10/2009;0;24;24;0;0;6;4;1;2;1;0;1;59;142;34;1
CR_84781;16/12/2002;0;16;15;0;0;1;0;1;6;2;0;2;42;29;34;1
CR_39263;1/12/1996;0;36;34;2;1;6;4;1;6;1;249;1;92;29;34;1
CR_24938;23/4/1995;0;4;4;6;5;1;0;0;5;1;249;1;92;119;34;1
CR_188845;29/3/2017;0;33;32;2;1;6;4;1;6;1;174;;112;29;43;1
CR_19922;22/9/1994;0;16;15;0;0;1;0;0;5;1;102;1;24;93;34;1
CR_84780;13/11/2002;0;16;15;0;0;1;0;2;2;1;316;1;2;62;34;1
CR_185653;9/2/2017;0;4;4;6;5;6;4;0;5;1;316;1;72;25;34;1
CR_116094;21/2/2006;0;29;29;9;0;8;3;1;6;2;316;2;92;80;34;1
CR_3470;6/5/1991;0;38;38;10;3;3;5;6;2;1;0;1;72;142;34;1
CR_112792;24/2/2006;0;4;4;6;5;3;5;0;5;1;174;1;103;93;34;1
CR_183620;27/11/2016;0;45;45;10;3;5;6;0;5;1;174;0;24;130;0;1
CR_171069;4/7/2014;0;37;37;0;0;3;5;1;2;3;0;3;98;80;34;1
CR_19388;25/8/1994;0;9;10;7;3;5;6;1;6;2;0;2;72;29;34;1
CR_93397;16/8/2003;0;24;24;0;0;6;4;2;6;1;249;0;113;29;34;1
CR_25311;9/3/1995;0;4;4;6;5;5;6;0;5;1;174;0;112;53;46;1
CR_6118;15/8/1992;0;21;23;4;1;7;1;0;5;1;174;0;112;93;48;1
CR_38758;9/8/1996;0;36;34;2;1;1;0;0;5;1;127;0;92;93;0;1
CR_131870;25/5/2008;0;33;32;2;1;8;3;1;6;1;316;1;72;29;34;1
CR_52256;2/3/1998;1;22;22;7;3;15;10;0;5;1;174;0;103;29;48;1
CR_177947;22/7/2015;0;49;49;6;5;6;4;0;5;1;174;0;110;29;0;1
CR_31592;18/8/1995;0;45;45;10;3;1;0;3;6;2;0;2;72;29;34;1
CR_149690;7/11/2011;0;6;6;4;1;5;6;0;5;1;174;0;112;93;23;1
CR_99310;2/12/2004;0;15;14;3;5;6;4;1;6;1;249;0;59;119;34;1
CR_50632;5/5/1998;0;4;4;6;5;2;7;0;5;1;174;1;103;119;34;1
CR_67576;19/9/2000;0;18;18;9;0;3;5;1;5;1;249;1;103;80;34;1
CR_163042;25/9/2013;0;21;23;4;1;4;2;1;6;2;0;2;72;29;34;1
CR_155728;11/9/2012;0;6;6;4;1;5;6;1;6;1;0;1;103;62;34;1
CR_155234;22/8/2012;0;4;4;6;5;4;2;2;6;2;0;2;72;29;34;1
CR_56260;18/5/1998;0;47;48;7;3;4;2;4;6;1;174;1;103;93;34;1
CR_116827;7/2/2006;5;33;32;2;1;17;11;0;5;1;174;0;102;29;0;1
CR_113051;4/7/2006;0;4;4;6;5;5;6;3;6;1;0;1;34;29;34;1
CR_26392;25/7/1995;0;5;5;3;5;5;6;1;6;1;249;1;72;29;34;1
CR_158531;12/7/2012;0;35;30;3;5;4;2;0;5;1;174;1;103;29;34;1
CR_88222;24/5/2002;0;39;39;6;5;5;6;5;6;3;249;3;92;80;34;1
CR_189348;29/8/2017;0;36;34;2;1;1;0;3;3;1;0;1;92;140;34;1
CR_140646;22/6/2009;0;42;42;7;3;4;2;1;2;1;316;1;103;62;34;1
CR_171164;13/7/2014;0;37;37;0;0;2;7;1;2;2;316;2;103;130;34;1
CR_10977;31/10/1992;0;49;49;6;5;2;7;1;6;2;249;2;72;62;34;1
CR_129999;3/3/2008;0;21;23;4;1;2;7;1;2;1;0;1;103;142;34;1
CR_19629;7/9/1994;0;11;11;7;3;3;5;0;5;1;174;0;48;93;0;1
CR_80739;12/6/2001;0;44;44;1;3;8;3;1;6;1;249;0;103;29;34;1
CR_55241;28/11/1998;0;37;37;0;0;2;7;1;6;1;249;1;72;29;34;1
CR_138283;14/3/2009;0;25;25;9;0;5;6;1;5;1;174;1;112;80;34;1
CR_110704;18/10/2005;0;39;39;6;5;6;4;0;5;1;174;1;103;119;34;1
CR_133813;15/5/2008;0;44;44;1;3;7;1;1;6;1;249;1;34;87;34;1
CR_151842;1/2/2011;0;33;32;2;1;7;1;1;6;1;249;1;113;25;34;1
CR_123634;29/3/2007;0;26;27;9;0;3;5;1;6;1;316;1;72;29;34;1
CR_173059;23/6/2015;0;4;4;6;5;1;0;0;5;1;174;1;111;29;34;1
CR_178185;29/6/2015;0;50;51;0;0;5;6;3;2;2;316;2;72;62;34;1
CR_60735;23/4/1999;0;24;24;0;0;8;3;0;5;1;249;1;98;29;34;1
CR_156344;31/3/2012;0;19;19;1;3;7;1;0;5;1;174;1;103;29;34;1
CR_59174;30/7/1999;0;9;10;7;3;5;6;3;2;2;303;2;72;107;34;1
CR_14982;14/12/1993;0;33;32;2;1;6;4;6;6;1;0;1;92;29;34;1
CR_172945;20/1/2015;0;4;4;6;5;1;0;1;2;1;249;1;24;62;34;1
CR_117963;16/11/2006;0;38;38;10;3;8;3;1;6;5;249;5;112;29;34;1
CR_181918;16/5/2016;0;33;32;2;1;7;1;1;6;3;249;3;72;29;34;1
CR_75189;16/6/2001;0;5;5;3;5;3;5;2;6;1;0;0;72;80;34;1
CR_124019;19/3/2007;0;33;32;2;1;7;1;0;5;1;174;0;112;93;43;1
CR_65175;27/9/2000;0;4;4;6;5;1;0;0;5;1;174;1;2;80;34;1
CR_12467;6/4/1993;0;16;15;0;0;7;1;2;6;1;316;1;72;29;34;1
CR_122560;13/12/2007;7;22;22;7;3;9;8;0;5;1;174;0;112;29;23;1
CR_93789;22/3/2003;0;26;27;9;0;5;6;1;6;1;249;1;103;29;34;1
CR_94880;20/11/2003;0;36;34;2;1;1;0;2;3;1;249;1;92;103;34;1
CR_103746;30/7/2004;0;45;45;10;3;7;1;0;5;1;174;0;18;80;46;1
CR_78699;8/10/2001;0;33;32;2;1;6;4;0;5;1;249;1;112;130;34;1
CR_48908;30/11/1998;0;3;2;3;5;1;0;0;5;1;174;0;92;93;23;1
CR_19217;28/4/1994;0;5;5;3;5;6;4;1;6;1;249;1;84;80;34;1
CR_94993;10/1/2003;0;36;34;2;1;1;0;0;5;1;174;0;92;29;43;1
CR_159356;25/3/2012;0;37;37;0;0;4;2;1;6;2;249;2;72;29;34;1
CR_138334;21/7/2009;0;25;25;9;0;3;5;3;6;1;174;1;103;80;34;1
CR_23241;7/6/1994;0;40;40;2;1;1;0;1;6;1;249;1;103;29;34;1
CR_33784;5/4/1996;0;4;4;6;5;5;6;1;6;2;43;1;72;29;34;0
CR_50780;26/4/1998;0;4;4;6;5;4;2;2;6;1;174;1;98;29;34;1
CR_76765;2/7/2001;0;21;23;4;1;5;6;3;6;1;0;0;72;62;34;1
CR_88485;1/8/2002;1;44;44;1;3;12;16;1;5;3;249;0;103;29;34;1
CR_60623;7/4/1999;0;24;24;0;0;8;3;0;5;1;174;0;112;119;0;1
CR_103256;15/4/2004;0;40;40;2;1;5;6;1;6;1;316;1;72;130;34;1
CR_155186;13/9/2012;0;4;4;6;5;5;6;0;5;1;174;0;42;29;0;1
CR_56739;19/12/1999;0;3;2;3;5;1;0;1;6;1;316;1;12;29;34;1
CR_138379;1/11/2009;0;25;25;9;0;4;2;4;3;1;0;1;103;62;34;1
CR_68892;13/10/2000;0;25;25;9;0;7;1;1;2;1;249;1;112;29;34;1
CR_12265;18/4/1993;0;11;11;7;3;3;5;1;2;1;0;1;103;142;34;1
CR_70507;21/3/2000;0;37;37;0;0;6;4;1;6;1;249;1;112;29;34;1
CR_128654;13/10/2008;0;4;4;6;5;5;6;0;5;2;174;2;98;107;34;1
CR_65532;31/3/2000;0;4;4;6;5;4;2;0;5;1;174;1;103;29;34;1
CR_192215;7/8/2018;0;4;4;6;5;1;0;1;6;1;174;1;12;29;34;1
CR_124366;2/5/2007;0;33;32;2;1;7;1;1;6;1;249;1;112;80;34;1
CR_123563;9/4/2007;0;26;27;9;0;4;2;1;2;1;316;1;112;142;34;1
CR_167059;14/10/2014;0;3;2;3;5;1;0;1;2;1;316;1;98;130;34;1
CR_49353;26/1/1998;0;4;4;6;5;7;1;0;5;1;249;1;103;119;34;1
CR_7978;21/12/1992;0;33;32;2;1;6;4;0;5;1;174;0;112;29;48;1
CR_38683;2/5/1996;0;36;34;2;1;1;0;0;5;1;249;1;92;130;34;1
CR_180500;23/6/2016;0;21;23;4;1;7;1;0;5;1;174;0;111;93;0;1
CR_101641;26/2/2004;0;33;32;2;1;6;4;1;6;1;249;1;103;93;34;1
CR_93689;30/10/2003;0;25;25;9;0;5;6;1;5;1;249;1;92;29;34;1
CR_128844;28/9/2008;1;5;5;3;5;16;12;1;6;4;249;4;103;80;34;1
CR_5199;1/8/1992;0;9;10;7;3;4;2;2;2;1;285;1;98;130;34;1
CR_75893;26/6/2001;0;16;15;0;0;6;4;1;6;1;316;1;72;107;34;1
CR_39824;20/3/1996;0;40;40;2;1;1;0;3;6;1;174;1;72;80;34;1
CR_49573;29/8/1998;0;4;4;6;5;1;0;0;5;1;249;1;103;130;34;1
CR_152027;30/11/2011;0;33;32;2;1;7;1;1;6;1;174;0;109;93;0;1
CR_122886;7/12/2007;0;24;24;0;0;6;4;1;2;2;0;2;103;142;34;1
CR_11588;29/10/1993;0;4;4;6;5;2;7;0;5;1;249;1;103;14;34;1
CR_185713;18/5/2017;0;4;4;6;5;1;0;2;3;1;0;1;72;62;34;1
CR_189859;25/8/2017;0;37;37;0;0;6;4;0;5;1;174;0;92;119;0;1
CR_175464;7/12/2015;1;28;28;3;5;16;12;1;5;1;174;1;116;142;34;1
CR_25787;1/8/1995;0;4;4;6;5;1;0;0;5;1;174;1;72;80;34;1
CR_154659;20/5/2012;1;4;4;6;5;15;10;2;6;3;249;3;103;29;34;1
CR_79952;24/7/2001;0;37;37;0;0;4;2;1;2;1;249;0;92;142;34;1
CR_173743;7/6/2015;0;7;8;7;3;2;7;2;2;1;0;1;12;103;34;1
CR_71321;4/6/2000;0;44;44;1;3;9;8;1;5;1;174;1;72;142;34;1
CR_116276;20/5/2006;0;33;32;2;1;6;4;0;5;1;249;1;72;93;34;1
CR_80586;3/8/2001;0;41;41;4;1;7;1;0;5;1;174;0;103;29;48;1
CR_9736;1/2/1992;0;39;39;6;5;3;5;0;5;1;174;0;18;138;46;1
CR_25310;27/10/1995;0;4;4;6;5;6;4;1;6;1;316;1;12;29;34;1
CR_56909;13/9/1999;0;4;4;6;5;6;4;2;6;1;316;1;72;29;34;1
CR_90461;20/4/2003;0;4;4;6;5;1;0;1;6;1;249;1;72;29;34;1
CR_46154;31/10/1997;0;33;32;2;1;6;4;1;6;1;316;1;72;29;34;1
CR_111462;30/3/2005;1;47;48;7;3;16;12;0;5;1;174;0;112;119;23;1
CR_122630;2/1/2007;1;22;22;7;3;15;10;0;5;1;174;0;112;93;23;1
CR_10707;18/7/1992;0;49;49;6;5;7;1;0;5;2;249;2;103;14;34;1
CR_146768;2/4/2010;0;38;38;10;3;9;8;1;6;2;316;2;12;107;34;1
CR_80555;18/6/2001;0;40;40;2;1;3;5;2;2;1;249;1;92;142;34;1
CR_98789;17/11/2004;0;6;6;4;1;5;6;0;5;1;249;0;18;93;34;1
CR_102744;13/2/2004;0;37;37;0;0;6;4;0;5;2;114;0;103;130;34;0
CR_75341;16/9/2001;0;6;6;4;1;4;2;0;5;1;174;1;103;29;34;1
CR_93542;20/7/2003;0;24;24;0;0;7;1;1;6;1;316;0;103;53;34;1
CR_178865;20/6/2016;0;4;4;6;5;1;0;1;2;1;316;1;72;80;34;1
CR_55571;17/12/1998;0;40;40;2;1;3;5;1;6;1;249;1;103;130;34;1
CR_165378;6/11/2013;1;37;37;0;0;16;12;2;6;1;0;1;12;107;34;1
CR_11583;21/10/1993;0;4;4;6;5;2;7;1;6;1;316;1;72;103;34;1
CR_124163;20/6/2007;0;33;32;2;1;5;6;0;5;1;174;0;112;93;43;1
CR_123753;25/8/2007;1;30;35;7;3;15;10;0;5;1;174;0;72;29;43;1
CR_11519;18/3/1993;0;4;4;6;5;2;7;1;5;1;249;1;72;29;34;1
CR_39867;23/11/1996;0;40;40;2;1;1;0;2;6;1;0;1;72;29;34;1
CR_164244;20/3/2013;0;33;32;2;1;7;1;0;5;1;174;0;92;93;50;1
CR_51253;21/11/1998;0;11;11;7;3;5;6;0;5;4;174;4;98;119;34;1
CR_102272;1/9/2004;0;35;30;3;5;1;0;0;5;1;249;1;103;29;34;1
CR_4791;21/8/1992;0;5;5;3;5;4;2;1;6;1;174;1;98;29;34;1
CR_159678;19/6/2012;0;42;42;7;3;9;8;1;2;1;0;1;92;142;34;1
CR_104232;1/12/2004;0;47;48;7;3;4;2;0;5;1;316;0;92;142;34;1
CR_100723;26/10/2004;1;24;24;0;0;11;17;0;5;1;231;0;103;142;34;1
CR_106535;15/9/2005;0;7;8;7;3;2;7;1;2;1;174;1;103;142;34;1
CR_95737;28/2/2003;0;40;40;2;1;1;0;0;5;1;174;0;112;29;0;1
CR_12658;12/2/1993;0;16;15;0;0;7;1;1;5;1;174;1;103;142;34;1
CR_79891;18/5/2001;7;37;37;0;0;9;8;1;1;1;249;1;112;62;34;1
CR_34084;29/4/1996;0;4;4;6;5;2;7;2;6;1;0;1;84;62;34;1
CR_118618;11/12/2006;0;44;44;1;3;2;7;2;6;1;316;1;72;25;34;1
CR_49652;14/2/1998;0;4;4;6;5;1;0;1;6;1;0;1;2;29;34;1
CR_122210;29/5/2007;0;21;23;4;1;5;6;0;5;1;249;1;103;80;34;1
CR_91236;8/10/2003;0;4;4;6;5;6;4;1;2;1;249;1;103;62;34;1
CR_82159;8/10/2002;0;3;2;3;5;4;2;1;6;1;316;1;103;62;34;1
CR_115944;27/3/2006;7;26;27;9;0;9;8;0;5;1;174;0;112;130;23;1
CR_4861;10/8/1992;0;5;5;3;5;6;4;2;6;3;249;3;54;29;34;1
CR_37603;8/4/1996;0;33;32;2;1;7;1;1;6;1;249;1;103;93;34;1
CR_106956;20/12/2005;0;16;15;0;0;4;2;1;2;1;0;1;87;142;34;1
CR_175126;23/12/2015;0;24;24;0;0;5;6;0;5;1;249;1;92;93;34;1
CR_57626;30/8/1999;0;4;4;6;5;1;0;1;2;1;316;1;72;130;34;1
CR_21890;11/2/1994;0;36;34;2;1;1;0;0;6;1;249;1;92;93;34;1
CR_21697;26/12/1994;0;35;30;3;5;2;7;1;6;1;316;1;103;24;34;1
CR_138904;13/10/2009;0;33;32;2;1;7;1;0;5;1;174;0;112;29;43;1
CR_132905;19/5/2008;1;37;37;0;0;16;12;1;6;2;245;2;92;80;34;0
CR_182438;12/11/2016;0;36;34;2;1;1;0;1;5;1;174;0;92;29;43;1
CR_41720;21/12/1997;0;4;4;6;5;1;0;2;6;1;0;1;72;29;34;1
